Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uganda,UGA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.739724,..,2.19,..,..
Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Uganda,UGA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,54.5,..,..,..,..
Uganda,UGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.90077642490639,1.92030488414537,1.94098692046317,1.96255018738143,..
Ukraine,UKR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.494807,..,2.22,..,..
Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Ukraine,UKR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.1,..,..,..,..
Ukraine,UKR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.8940764958357,16.1552261547116,16.4346864392016,16.7049903897468,..
United Arab Emirates,ARE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.069324,..,4.02,..,..
United Arab Emirates,ARE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.36,1.38,..,..,..
United Arab Emirates,ARE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.5,..,..,..,..
United Arab Emirates,ARE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,0.986990678326415,1.03467797621702,1.08500098484481,1.15654945602229,..
United Kingdom,GBR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.20566,..,4.03,..,..
United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.57,2.54,2.5,2.46,..
United Kingdom,GBR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,7.7,..,..,..,..
United Kingdom,GBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.1583745643756,18.2911350395904,18.3958656741466,18.5086956390397,..
United States,USA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.152011,..,4.05,..,..
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.77,2.87,..,..,..
United States,USA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.2,..,..,..,..
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.0336787501808,15.4193658960742,15.8076540556035,16.2096061428511,..
Uruguay,URY,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.794872,..,2.43,..,..
Uruguay,URY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.48,2.43,..,..,..
Uruguay,URY,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,7.6,..,..,..,..
Uruguay,URY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.5913311093128,14.7002261801567,14.8145195308593,14.9412404303739,..
Uzbekistan,UZB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.44683,..,2.57,..,..
Uzbekistan,UZB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Uzbekistan,UZB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,10.3,..,..,..,..
Uzbekistan,UZB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.14162684514612,4.26475960335778,4.4191378781364,4.59521572497926,..
Vanuatu,VUT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Vanuatu,VUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Vanuatu,VUT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,18.8,..,..,..,..
Vanuatu,VUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.70459526461395,3.67377675037652,3.64015306819735,3.6160889950047,..
"Venezuela, RB",VEN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.345295,..,2.1,..,..
"Venezuela, RB",VEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.86,0.87,..,..,..
"Venezuela, RB",VEN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,11.3,..,..,..,..
"Venezuela, RB",VEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.6436402757606,6.94368203720475,7.26698662012597,7.6109903731012,..
Vietnam,VNM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.695191,..,3.01,..,..
Vietnam,VNM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Vietnam,VNM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,11.5,..,..,..,..
Vietnam,VNM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.82469158458086,7.03102794813837,7.2749782978793,7.55367294178711,..
Virgin Islands (U.S.),VIR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.1303953832213,18.7224942959972,19.2883072220099,19.8751171374476,..
West Bank and Gaza,PSE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
West Bank and Gaza,PSE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
West Bank and Gaza,PSE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
West Bank and Gaza,PSE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.05536176772468,3.09407997553098,3.13330573708009,3.17341240048018,..
"Yemen, Rep.",YEM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,2.12,..,..
"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.71,0.71,..,..,..
"Yemen, Rep.",YEM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,28.7,..,..,..,..
"Yemen, Rep.",YEM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.8256519531947,2.85163700902815,2.87626975604452,2.90214067508993,..
Zambia,ZMB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.262771,..,2.3,..,..
Zambia,ZMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Zambia,ZMB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,60.6,..,..,..,..
Zambia,ZMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.07070534846608,2.08480693055531,2.09967802593266,2.11531473828777,..
Zimbabwe,ZWE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.213516,..,1.83,..,..
Zimbabwe,ZWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Zimbabwe,ZWE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,54.6,..,..,..,..
Zimbabwe,ZWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.86177852824712,2.8961911187331,2.93952365300113,2.9806080625078,..
Arab World,ARB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.5712075,..,2.60666666666667,..,..
Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.07354444137218,1.3803980055347,..,..,..
Arab World,ARB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,19.9734057486687,..,..,..,..
Arab World,ARB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.37455893182124,4.46155950155371,4.55787640926528,4.657837545386,..
Caribbean small states,CSS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.381804,..,2.3,..,..
Caribbean small states,CSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.3160639672781,2.38672281082651,..,..,..
Caribbean small states,CSS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,12.6229144758398,..,..,..,..
Caribbean small states,CSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.4383752864222,8.61179758008698,8.79665979406904,9.00064147725368,..
Central Europe and the Baltics,CEB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.14998845454545,..,3.06272727272727,..,..
Central Europe and the Baltics,CEB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.58302091772516,6.5931794979831,6.42266707533026,..,..
Central Europe and the Baltics,CEB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.02146137315572,..,..,..,..
Central Europe and the Baltics,CEB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.4639603887202,17.9647359774909,18.4604787689583,18.9528248168004,..
Early-demographic dividend,EAR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.50204374,..,2.47808510638298,..,..
Early-demographic dividend,EAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.869940167878009,0.92308603303578,..,..,..
Early-demographic dividend,EAR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,24.9396541906611,..,..,..,..
Early-demographic dividend,EAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.53388438948617,5.67224415689135,5.81808241215354,5.96940932178559,..
East Asia & Pacific,EAS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.01786271428571,..,3.05095238095238,..,..
East Asia & Pacific,EAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.2633629666834,4.51465221322224,..,..,..
East Asia & Pacific,EAS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,9.03129411638265,..,..,..,..
East Asia & Pacific,EAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.87984925391203,10.3003204593994,10.7441985790113,11.1789442465115,..
East Asia & Pacific (excluding high income),EAP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.57655438461538,..,2.60923076923077,..,..
East Asia & Pacific (excluding high income),EAP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.4084951324271,3.67499389372376,..,..,..
East Asia & Pacific (excluding high income),EAP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,8.72164942918909,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.63088408527088,9.05021424211851,9.49623787364322,9.93121994379513,..
East Asia & Pacific (IDA & IBRD countries),TEA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.57655438461538,..,2.60923076923077,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.4084951324271,3.67499389372376,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,8.70993800981278,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.61793052708436,9.04446843783323,9.49824756454621,9.93957471479414,..
Euro area,EMU,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.63995926315789,..,3.50684210526316,..,..
Euro area,EMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.25405567889566,5.20378866775754,4.27628781409739,..,..
Euro area,EMU,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.42215835353784,..,..,..,..
Euro area,EMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.1000421688118,20.3528671201639,20.5996320825178,20.8562879785886,..
Europe & Central Asia,ECS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.15875627659574,..,3.1331914893617,..,..
Europe & Central Asia,ECS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.40812477431905,5.36095184608646,4.7130420777678,..,..
Europe & Central Asia,ECS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.26637588253492,..,..,..,..
Europe & Central Asia,ECS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.8395691873572,16.0936987563606,16.3532426661419,16.6212908958512,..
Europe & Central Asia (excluding high income),ECA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.38744366666667,..,2.47444444444444,..,..
Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.99382543950995,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.2363520809185,11.4747093722887,11.7383849228928,12.0105228311915,..
Europe & Central Asia (IDA & IBRD countries),TEC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.47691776190476,..,2.55571428571429,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.92167306144208,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.0102795693856,12.2830925600835,12.5774334916876,12.8799871514543,..
European Union,EUU,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.53365588888889,..,3.46111111111111,..,..
European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.44956468663936,5.40981017188185,4.5934261813615,..,..
European Union,EUU,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.11167956054897,..,..,..,..
European Union,EUU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.5634935140737,19.8682343634066,20.1630979590005,20.4634673002057,..
Fragile and conflict affected situations,FCS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.11048028571429,..,2.125,..,..
Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,50.7998573285322,..,..,..,..
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.29609762316337,3.33327738711757,3.37012717339571,3.40613751291882,..
Heavily indebted poor countries (HIPC),HPC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.18982891666667,..,2.16142857142857,..,..
Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,52.9121091792475,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.98846268922109,3.00873252856438,3.02840923793326,3.04853911062523,..
High income,HIC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.54484842307692,..,3.44660377358491,..,..
High income,HIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.24017515267266,5.28106549059377,..,..,..
High income,HIC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.62944929879455,..,..,..,..
High income,HIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.2842116403442,17.6106726795927,17.9327842339915,18.2644785884146,..
IBRD only,IBD,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.58570452542373,..,2.58491525423729,..,..
IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.38273568776154,2.50425273618009,..,..,..
IBRD only,IBD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,14.1564791945206,..,..,..,..
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.8775231383386,8.1717140390273,8.48322539780385,8.79142377375478,..
IDA & IBRD total,IBT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.40646786842105,..,2.40359649122807,..,..
IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.19341344803211,2.33513269860988,..,..,..
IDA & IBRD total,IBT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,22.987187583219,..,..,..,..
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.78358210415341,6.99858745694329,7.2245862182348,7.44679095908685,..
IDA blend,IDB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.48179288888889,..,2.30222222222222,..,..
IDA blend,IDB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
IDA blend,IDB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,50.7287427176881,..,..,..,..
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.4112509959597,3.42721287039641,3.44400852058018,3.4653294133486,..
IDA only,IDX,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.16183986956522,..,2.19086956521739,..,..
IDA only,IDX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
IDA only,IDX,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,45.8008276631178,..,..,..,..
IDA only,IDX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.53384597053647,3.56073260622329,3.58759845683245,3.61719646756511,..
IDA total,IDA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.21419581818182,..,2.20909090909091,..,..
IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
IDA total,IDA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,47.5800400598489,..,..,..,..
IDA total,IDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.49260710623305,3.51580504777239,3.53927785507729,3.56609667623442,..
Late-demographic dividend,LTE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.75783885365854,..,2.74581395348837,..,..
Late-demographic dividend,LTE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.99587422393959,4.18641102470069,..,..,..
Late-demographic dividend,LTE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.88171885104739,..,..,..,..
Late-demographic dividend,LTE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.81344644372014,10.2543507078578,10.7229476233143,11.1841924563577,..
Latin America & Caribbean,LCN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.459838,..,2.46695652173913,..,..
Latin America & Caribbean,LCN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.8714795779976,1.89949876016894,..,..,..
Latin America & Caribbean,LCN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.6268389979172,..,..,..,..
Latin America & Caribbean,LCN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.96190902438352,8.1961789118338,8.44338063162993,8.70193078015668,..
Latin America & Caribbean (excluding high income),LAC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.37524842105263,..,2.39888888888889,..,..
Latin America & Caribbean (excluding high income),LAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.8526944637359,1.883750974417,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.8507853867024,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.77329660549368,8.00383895206917,8.24779023868462,8.50067309936283,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.45465072727273,..,2.49,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.80450567195355,1.82959046304571,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.7638994995256,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.78612319389352,8.016804258327,8.26118143906685,8.51529391371121,..
Least developed countries: UN classification,LDC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.15676297368421,..,2.1274358974359,..,..
Least developed countries: UN classification,LDC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Least developed countries: UN classification,LDC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,47.5499856786755,..,..,..,..
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.49807242527486,3.51955291131131,3.5402491059174,3.56309786311045,..
Low & middle income,LMY,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.37429124074074,..,2.36420560747663,..,..
Low & middle income,LMY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.14318415074902,2.28505206403876,..,..,..
Low & middle income,LMY,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,23.2283039814139,..,..,..,..
Low & middle income,LMY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.68728280601081,6.89880094953093,7.12130734092108,7.34026750088245,..
Low income,LIC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.08028608695652,..,2.0764,..,..
Low income,LIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Low income,LIC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,49.6587545655084,..,..,..,..
Low income,LIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.25106339070955,3.25843030039338,3.26502480405233,3.27684199338694,..
Lower middle income,LMC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.36701095238095,..,2.33878048780488,..,..
Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.627047221380288,..,..,..,..
Lower middle income,LMC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,31.3280540308357,..,..,..,..
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.26476438095832,5.38486520501239,5.51046010269008,5.63917484904424,..
Middle East & North Africa,MEA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.78147463157895,..,2.762,..,..
Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.58579084273255,1.54178419412784,..,..,..
Middle East & North Africa,MEA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,12.0534839275107,..,..,..,..
Middle East & North Africa,MEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.95934320311796,5.06422769875488,5.18218336727494,5.30833043942875,..
Middle East & North Africa (excluding high income),MNA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.37121690909091,..,2.46666666666667,..,..
Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.48445984013995,1.42983363537295,..,..,..
Middle East & North Africa (excluding high income),MNA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,12.242657311341,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.15292231693663,5.25739262773915,5.37543637508798,5.50214564117712,..
Middle East & North Africa (IDA & IBRD countries),TMN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.37121690909091,..,2.46666666666667,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.48445984013995,1.42983363537295,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,12.242657311341,..,..,..,..
